,Unnamed: 0,word,first_two_letters,last_two_letters,words_with_same_start,words_with_same_ending,can_connect_with,is_used
85167,85167,novostokavstina,no,na,674,2449,2404,False
85198,85198,novousvojeno,no,no,674,9119,674,False
85215,85215,novovjeko,no,ko,674,2939,3554,False
85224,85224,novozarazeno,no,no,674,9119,674,False
85226,85226,novozasaeno,no,no,674,9119,674,False
85236,85236,novum,no,um,674,144,201,False
85240,85240,noz,no,oz,674,41,161,False
85247,85247,nozdrva,no,va,674,486,951,False
85251,85251,nozev,no,ev,674,3875,147,False
85252,85252,nozi,no,zi,674,162,476,False
85272,85272,nreke,nr,ke,7,72,555,False
85277,85277,nubijsko,nu,ko,199,2939,3554,False
85376,85376,nuncijatura,nu,ra,199,1040,2786,False
85385,85385,nurane,nu,ne,199,176,4240,False
85473,85473,nyarko,ny,ko,1,2939,3554,False
85479,85479,obad,ob,ad,684,243,279,False
85508,85508,obaveza,ob,za,684,622,2533,False
85569,85569,oberkis,ob,is,684,510,1046,False
85570,85570,oberle,ob,le,684,246,862,False
85575,85575,obersnel,ob,el,684,498,640,False
86016,86016,obris,ob,is,684,510,1046,False
86086,86086,obuci,ob,ci,684,725,876,False
86171,86171,ocajnicko,oc,ko,144,2939,3554,False
86178,86178,ocancek,oc,ek,144,1872,537,False
86184,86184,ocaravajuce,oc,ce,144,619,1235,False
86185,86185,ocaravajuci,oc,ci,144,725,876,False
86193,86193,oceanograf,oc,af,144,84,96,False
86198,86198,oceanov,oc,ov,144,9484,171,False
86207,86207,ocepek,oc,ek,144,1872,537,False
86239,86239,ocinje,oc,je,144,5612,886,False
86242,86242,ocinsko,oc,ko,144,2939,3554,False
86246,86246,ociste,oc,te,144,321,978,False
86247,86247,ocistiti,oc,ti,144,9493,520,False
86263,86263,ocjenjivacko,oc,ko,144,2939,3554,False
86264,86264,ocjenjivanje,oc,je,144,5612,886,False
86265,86265,ocjenjivati,oc,ti,144,9493,520,False
86266,86266,ocko,oc,ko,144,2939,3554,False
86269,86269,ocnjak,oc,ak,144,2355,307,False
86271,86271,ocno,oc,no,144,9119,674,False
86275,86275,ocoubojstvo,oc,vo,144,2527,636,False
86323,86323,odakle,od,le,769,246,862,False
86349,86349,odasvud,od,ud,769,74,207,False
86351,86351,odatle,od,le,769,246,862,False
86400,86400,odborsko,od,ko,769,2939,3554,False
86489,86489,odijelce,od,ce,769,619,1235,False
86615,86615,odlucujuci,od,ci,769,725,876,False
86634,86634,odmaraliste,od,te,769,321,978,False
86646,86646,odmetnicko,od,ko,769,2939,3554,False
86695,86695,odnos,od,os,769,354,754,False
86701,86701,odobasa,od,sa,769,590,2399,False
86703,86703,odobravajuce,od,ce,769,619,1235,False
86728,86728,odora,od,ra,769,1040,2786,False
86735,86735,odostraga,od,ga,769,374,864,False
86738,86738,odozdo,od,do,769,212,1618,False
86739,86739,odozgo,od,go,769,138,809,False
86766,86766,odreci,od,ci,769,725,876,False
86770,86770,odredba,od,ba,769,316,1853,False
86773,86773,odrediste,od,te,769,321,978,False
86824,86824,odrzavajuci,od,ci,769,725,876,False
86832,86832,odsad,od,ad,769,243,279,False
86854,86854,odsjeci,od,ci,769,725,876,False
86862,86862,odsjejeci,od,ci,769,725,876,False
86875,86875,odskok,od,ok,769,202,371,False
86904,86904,odstrel,od,el,769,498,640,False
87036,87036,odvoz,od,oz,769,41,161,False
87054,87054,odvuci,od,ci,769,725,876,False
87081,87081,ofanziva,of,va,59,486,951,False
87089,87089,ofenizivno,of,no,59,9119,674,False
87091,87091,ofenziva,of,va,59,486,951,False
87099,87099,office,of,ce,59,619,1235,False
87101,87101,offov,of,ov,59,9484,171,False
87127,87127,oftalmologov,of,ov,59,9484,171,False
87129,87129,oftalmolosko,of,ko,59,2939,3554,False
87132,87132,oftalmoskop,of,op,59,86,682,False
87135,87135,oftalmoskopov,of,ov,59,9484,171,False
87138,87138,ofucano,of,no,59,9119,674,False
87254,87254,ogranicavajuce,og,ce,177,619,1235,False
87285,87285,ogris,og,is,177,510,1046,False
87332,87332,ohol,oh,ol,30,178,194,False
87335,87335,ohr,oh,hr,30,14,423,False
87341,87341,ohrabrujuce,oh,ce,30,619,1235,False
87381,87381,ojo,oj,jo,38,154,339,False
87386,87386,ok,ok,ok,371,202,371,False
87396,87396,okal,ok,al,371,378,742,False
87403,87403,okance,ok,ce,371,619,1235,False
87407,87407,okapi,ok,pi,371,36,890,False
87426,87426,okice,ok,ce,371,619,1235,False
87453,87453,okliznuti,ok,ti,371,9493,520,False
87455,87455,okljesa,ok,sa,371,590,2399,False
87458,87458,oklop,ok,op,371,86,682,False
87464,87464,oklopnicko,ok,ko,371,2939,3554,False
87482,87482,okmazza,ok,za,371,622,2533,False
87484,87484,oko,ok,ko,371,2939,3554,False
87491,87491,okolis,ok,is,371,510,1046,False
87516,87516,okopnjeti,ok,ti,371,9493,520,False
87526,87526,okostali,ok,li,371,480,893,False
87533,87533,okot,ok,ot,371,134,435,False
87545,87545,okrajak,ok,ak,371,2355,307,False
87549,87549,okrenuti,ok,ti,371,9493,520,False
87551,87551,okrepa,ok,pa,371,143,2218,False
87554,87554,okrepljujuce,ok,ce,371,619,1235,False
87555,87555,okrepljujuci,ok,ci,371,725,876,False
87556,87556,okrepni,ok,ni,371,2711,490,False
87558,87558,okresa,ok,sa,371,590,2399,False
87570,87570,okretiste,ok,te,371,321,978,False
87588,87588,okrjepa,ok,pa,371,143,2218,False
87591,87591,okrosa,ok,sa,371,590,2399,False
87596,87596,okrug,ok,ug,371,38,217,False
87597,87597,okrugao,ok,ao,371,105,8,False
87609,87609,okrupnjavati,ok,ti,371,9493,520,False
87627,87627,okruznik,ok,ik,371,1637,76,False
87630,87630,okrznuce,ok,ce,371,619,1235,False
87641,87641,oksidacijsko,ok,ko,371,2939,3554,False
87646,87646,oksidirajuce,ok,ce,371,619,1235,False
87647,87647,oksidirajuci,ok,ci,371,725,876,False
87672,87672,oktansko,ok,ko,371,2939,3554,False
87674,87674,oktava,ok,va,371,486,951,False
87680,87680,oktavijo,ok,jo,371,154,339,False
87687,87687,oktobarsko,ok,ko,371,2939,3554,False
87692,87692,oktopod,ok,od,371,109,769,False
87710,87710,okulisticko,ok,ko,371,2939,3554,False
87724,87724,okup,ok,up,371,67,275,False
87736,87736,okupljaliste,ok,te,371,321,978,False
87741,87741,okus,ok,us,371,440,596,False
87750,87750,okvalificirano,ok,no,371,9119,674,False
87755,87755,okvirno,ok,no,371,9119,674,False
87758,87758,olabaviti,ol,ti,194,9493,520,False
87760,87760,olaf,ol,af,194,84,96,False
87764,87764,olaj,ol,aj,194,762,95,False
87767,87767,olajos,ol,os,194,354,754,False
87769,87769,olako,ol,ko,194,2939,3554,False
87773,87773,olaksati,ol,ti,194,9493,520,False
87774,87774,olaksavajuce,ol,ce,194,619,1235,False
87775,87775,olaksavajuci,ol,ci,194,725,876,False
87780,87780,olama,ol,ma,194,336,3261,False
87781,87781,olanga,ol,ga,194,374,864,False
87790,87790,ole,ol,le,194,246,862,False
87793,87793,oleg,ol,eg,194,78,188,False
87794,87794,olei,ol,ei,194,30,38,False
87797,87797,oleksa,ol,sa,194,590,2399,False
87804,87804,olesa,ol,sa,194,590,2399,False
87807,87807,olesja,ol,ja,194,4389,1068,False
87811,87811,olga,ol,ga,194,374,864,False
87817,87817,oli,ol,li,194,480,893,False
87847,87847,olimpijadin,ol,in,194,11079,1119,False
87851,87851,olimpijo,ol,jo,194,154,339,False
87856,87856,olindo,ol,do,194,212,1618,False
87857,87857,olinek,ol,ek,194,1872,537,False
87862,87862,olipa,ol,pa,194,143,2218,False
87863,87863,olis,ol,is,194,510,1046,False
87864,87864,oliva,ol,va,194,486,951,False
87866,87866,olivari,ol,ri,194,360,505,False
87875,87875,olivieri,ol,ri,194,360,505,False
87876,87876,oliviero,ol,ro,194,270,898,False
87880,87880,olivijera,ol,ra,194,1040,2786,False
87881,87881,olivijero,ol,ro,194,270,898,False
87882,87882,olivijo,ol,jo,194,154,339,False
87885,87885,olivjer,ol,er,194,2795,336,False
87886,87886,olivjero,ol,ro,194,270,898,False
87893,87893,oljeg,ol,eg,194,78,188,False
87896,87896,oljga,ol,ga,194,374,864,False
87899,87899,oljusten,ol,en,194,1959,349,False
87902,87902,olli,ol,li,194,480,893,False
87904,87904,olluri,ol,ri,194,360,505,False
87905,87905,olman,ol,an,194,7319,1279,False
87910,87910,olonga,ol,ga,194,374,864,False
87911,87911,olos,ol,os,194,354,754,False
87921,87921,olovov,ol,ov,194,9484,171,False
87922,87922,olrom,ol,om,194,129,168,False
87924,87924,oltar,ol,ar,194,1917,624,False
87930,87930,oltiana,ol,na,194,2449,2404,False
87931,87931,oltra,ol,ra,194,1040,2786,False
87935,87935,olujan,ol,an,194,7319,1279,False
87945,87945,olup,ol,up,194,67,275,False
87951,87951,om,om,om,168,129,168,False
87953,87953,omaci,om,ci,168,725,876,False
87956,87956,omaha,om,ha,168,133,1317,False
87964,87964,omalovazavajuce,om,ce,168,619,1235,False
87965,87965,omalovazavajuci,om,ci,168,725,876,False
87969,87969,omama,om,ma,168,336,3261,False
87974,87974,omamljivanje,om,je,168,5612,886,False
87982,87982,omanski,om,ki,168,9213,515,False
87984,87984,omara,om,ra,168,1040,2786,False
87996,87996,omastiti,om,ti,168,9493,520,False
88006,88006,omcikus,om,us,168,440,596,False
88010,88010,omega,om,ga,168,374,864,False
88043,88043,omeri,om,ri,168,360,505,False
88046,88046,omero,om,ro,168,270,898,False
88048,88048,omerso,om,so,168,110,765,False
88052,88052,omerza,om,za,168,622,2533,False
88053,88053,omerzel,om,el,168,498,640,False
88054,88054,omerzo,om,zo,168,83,227,False
88055,88055,omerzu,om,zu,168,6,443,False
88063,88063,ometeno,om,no,168,9119,674,False
88076,88076,omisel,om,el,168,498,640,False
88078,88078,omisl,om,sl,168,32,808,False
88082,88082,omladinsko,om,ko,168,2939,3554,False
88087,88087,omnibus,om,us,168,440,596,False
88098,88098,omot,om,ot,168,134,435,False
88111,88111,omraziti,om,ti,168,9493,520,False
88112,88112,omrcanin,om,in,168,11079,1119,False
88123,88123,onamo,on,mo,137,76,1061,False
88194,88194,onizi,on,zi,137,162,476,False
88264,88264,opadajuce,op,ce,682,619,1235,False
88274,88274,opal,op,al,682,378,742,False
88322,88322,opatsko,op,ko,682,2939,3554,False
88346,88346,opceljudsko,op,ko,682,2939,3554,False
88370,88370,opci,op,ci,682,725,876,False
88420,88420,operativa,op,va,682,486,951,False
88452,88452,ophod,op,od,682,109,769,False
88516,88516,opkop,op,op,682,86,682,False
88579,88579,oporaba,op,ba,682,316,1853,False
88582,88582,oporaviliste,op,te,682,321,978,False
88589,88589,oporba,op,ba,682,316,1853,False
88603,88603,oporo,op,ro,682,270,898,False
88623,88623,opovrci,op,ci,682,725,876,False
88654,88654,oprava,op,va,682,486,951,False
88664,88664,oprckal,op,al,682,378,742,False
88734,88734,opseg,op,eg,682,78,188,False
88768,88768,opsjednuce,op,ce,682,619,1235,False
88776,88776,opskrba,op,ba,682,316,1853,False
88832,88832,opterecujuci,op,ci,682,725,876,False
88871,88871,optimum,op,um,682,144,201,False
88877,88877,optok,op,ok,682,202,371,False
88900,88900,optuzujuce,op,ce,682,619,1235,False
88901,88901,optuzujuci,op,ci,682,725,876,False
89171,89171,original,or,al,508,378,742,False
89293,89293,ormoz,or,oz,508,41,161,False
89295,89295,ormuz,or,uz,508,56,363,False
89326,89326,ornitolosko,or,ko,508,2939,3554,False
89380,89380,orsus,or,us,508,440,596,False
89447,89447,os,os,os,754,354,754,False
89448,89448,osa,os,sa,754,590,2399,False
89453,89453,osama,os,ma,754,336,3261,False
89457,89457,osamdesetero,os,ro,754,270,898,False
89465,89465,osamdesetogodusnjakov,os,ov,754,9484,171,False
89478,89478,osamnaestero,os,ro,754,270,898,False
89487,89487,osamostaljivanje,os,je,754,5612,886,False
89496,89496,osap,os,ap,754,33,249,False
89506,89506,oscilirajuce,os,ce,754,619,1235,False
89507,89507,oscilirajuci,os,ci,754,725,876,False
89510,89510,oscilograf,os,af,754,84,96,False
89514,89514,osciloskop,os,op,754,86,682,False
89531,89531,osi,os,si,754,205,1427,False
89549,89549,osiguravajuce,os,ce,754,619,1235,False
89550,89550,osiguravajuci,os,ci,754,725,876,False
89563,89563,osim,os,im,754,186,289,False
89629,89629,oskera,os,ra,754,1040,2786,False
89633,89633,oskorusa,os,sa,754,590,2399,False
89643,89643,oskudnost,os,st,754,3954,2762,False
89647,89647,oskvrnuce,os,ce,754,619,1235,False
89666,89666,oslip,os,ip,754,83,16,False
89670,89670,oslobaajuce,os,ce,754,619,1235,False
89671,89671,oslobaajuci,os,ci,754,725,876,False
89730,89730,osmatracko,os,ko,754,2939,3554,False
89738,89738,osmero,os,ro,754,270,898,False
89746,89746,osmerostruko,os,ko,754,2939,3554,False
89747,89747,osmi,os,mi,754,98,2154,False
89757,89757,osminin,os,in,754,11079,1119,False
89764,89764,osmisljenje,os,je,754,5612,886,False
89803,89803,osmoza,os,za,754,622,2533,False
89815,89815,osnivacko,os,ko,754,2939,3554,False
89821,89821,osnova,os,va,754,486,951,False
89831,89831,osnovnoskolac,os,ac,754,2796,69,False
89834,89834,oso,os,so,754,110,765,False
89835,89835,osoba,os,ba,754,316,1853,False
89867,89867,osovinsko,os,ko,754,2939,3554,False
89873,89873,ospice,os,ce,754,619,1235,False
89899,89899,ossama,os,ma,754,336,3261,False
89901,89901,ossich,os,ch,754,375,95,False
89902,89902,ossko,os,ko,754,2939,3554,False
89903,89903,osso,os,so,754,110,765,False
89909,89909,ostakljenje,os,je,754,5612,886,False
89911,89911,ostali,os,li,754,480,893,False
89915,89915,ostap,os,ap,754,33,249,False
89922,89922,ostarjeli,os,li,754,480,893,False
89930,89930,ostava,os,va,754,486,951,False
89935,89935,ostavinsko,os,ko,754,2939,3554,False
89943,89943,ostavstinin,os,in,754,11079,1119,False
89944,89944,oste,os,te,754,321,978,False
89959,89959,osteoartritis,os,is,754,510,1046,False
89961,89961,osteomijelitis,os,is,754,510,1046,False
89968,89968,osteopatsko,os,ko,754,2939,3554,False
89971,89971,osteoporoza,os,za,754,622,2533,False
89977,89977,osterkapa,os,pa,754,143,2218,False
90002,90002,ostrakod,os,od,754,109,769,False
90005,90005,ostrava,os,va,754,486,951,False
90014,90014,ostrici,os,ci,754,725,876,False
90017,90017,ostriga,os,ga,754,374,864,False
90022,90022,ostris,os,is,754,510,1046,False
90028,90028,ostrkapa,os,pa,754,143,2218,False
90030,90030,ostro,os,ro,754,270,898,False
90032,90032,ostrodlako,os,ko,754,2939,3554,False
90039,90039,ostrokondza,os,za,754,622,2533,False
90046,90046,ostrook,os,ok,754,202,371,False
90047,90047,ostrooko,os,ko,754,2939,3554,False
90059,90059,ostruga,os,ga,754,374,864,False
90087,90087,osuenicko,os,ko,754,2939,3554,False
90106,90106,osuncati,os,ti,754,9493,520,False
90111,90111,osusko,os,ko,754,2939,3554,False
90114,90114,osuujuce,os,ce,754,619,1235,False
90115,90115,osuujuci,os,ci,754,725,876,False
90125,90125,osvajacko,os,ko,754,2939,3554,False
90127,90127,osvajatelj,os,lj,754,691,448,False
90132,90132,osvaldo,os,do,754,212,1618,False
90136,90136,osvecivati,os,ti,754,9493,520,False
90137,90137,osveta,os,ta,754,1120,961,False
90146,90146,osvetnicko,os,ko,754,2939,3554,False
90151,90151,osvetoljubivost,os,st,754,3954,2762,False
90164,90164,osvjescivati,os,ti,754,9493,520,False
90172,90172,osvjetljiv,os,iv,754,1356,243,False
90176,90176,osvjezavajuce,os,ce,754,619,1235,False
90177,90177,osvjezavajuci,os,ci,754,725,876,False
90209,90209,otamo,ot,mo,435,76,1061,False
90221,90221,otavijo,ot,jo,435,154,339,False
90259,90259,otici,ot,ci,435,725,876,False
90285,90285,otisnuce,ot,ce,435,619,1235,False
90294,90294,otkad,ot,ad,435,243,279,False
90296,90296,otkako,ot,ko,435,2939,3554,False
90328,90328,otkop,ot,op,435,86,682,False
90336,90336,otkos,ot,os,435,354,754,False
90347,90347,otkrice,ot,ce,435,619,1235,False
90363,90363,otkud,ot,ud,435,74,207,False
90411,90411,otok,ot,ok,435,202,371,False
90420,90420,otopal,ot,al,435,378,742,False
90437,90437,otorinolaringolosko,ot,ko,435,2939,3554,False
90438,90438,otoskop,ot,op,435,86,682,False
90449,90449,otpadnicko,ot,ko,435,2939,3554,False
90461,90461,otpis,ot,is,435,510,1046,False
90493,90493,otpomoci,ot,ci,435,725,876,False
90510,90510,otprema,ot,ma,435,336,3261,False
90518,90518,otpremnicko,ot,ko,435,2939,3554,False
90526,90526,otprilike,ot,ke,435,72,555,False
90527,90527,otprve,ot,ve,435,24,964,False
90545,90545,otraga,ot,ga,435,374,864,False
90567,90567,otrok,ot,ok,435,202,371,False
90590,90590,ottopal,ot,al,435,378,742,False
90591,90591,otuci,ot,ci,435,725,876,False
90613,90613,otuujuce,ot,ce,435,619,1235,False
90614,90614,otuujuci,ot,ci,435,725,876,False
90619,90619,otvarajuce,ot,ce,435,619,1235,False
90620,90620,otvarajuci,ot,ci,435,725,876,False
90649,90649,ovacija,ov,ja,171,4389,1068,False
90651,90651,ovad,ov,ad,171,243,279,False
90653,90653,ovak,ov,ak,171,2355,307,False
90655,90655,ovako,ov,ko,171,2939,3554,False
90656,90656,oval,ov,al,171,378,742,False
90657,90657,ovalan,ov,an,171,7319,1279,False
90659,90659,ovalnost,ov,st,171,3954,2762,False
90661,90661,ovamo,ov,mo,171,76,1061,False
90662,90662,ovan,ov,an,171,7319,1279,False
90665,90665,ovanin,ov,in,171,11079,1119,False
90666,90666,ovanina,ov,na,171,2449,2404,False
90668,90668,ovari,ov,ri,171,360,505,False
90672,90672,ovas,ov,as,171,662,267,False
90673,90673,ovca,ov,ca,171,3560,759,False
90674,90674,ovcar,ov,ar,171,1917,624,False
90677,90677,ovcaricek,ov,ek,171,1872,537,False
90678,90678,ovcarik,ov,ik,171,1637,76,False
90679,90679,ovcarnica,ov,ca,171,3560,759,False
90682,90682,ovcarsko,ov,ko,171,2939,3554,False
90687,90687,ovcicin,ov,in,171,11079,1119,False
90689,90689,ovcina,ov,na,171,2449,2404,False
90690,90690,ovcje,ov,je,171,5612,886,False
90692,90692,ovdasnje,ov,je,171,5612,886,False
90693,90693,ovdasnji,ov,ji,171,387,42,False
90694,90694,ovdje,ov,je,171,5612,886,False
90695,90695,ovdje-ondje,ov,je,171,5612,886,False
90696,90696,ovece,ov,ce,171,619,1235,False
90697,90697,oveci,ov,ci,171,725,876,False
90699,90699,oveliko,ov,ko,171,2939,3554,False
90701,90701,overclockiranje,ov,je,171,5612,886,False
90703,90703,ovi,ov,vi,171,53,1400,False
90705,90705,ovidije,ov,je,171,5612,886,False
90706,90706,ovidio,ov,io,171,268,25,False
90713,90713,ovisnik,ov,ik,171,1637,76,False
90714,90714,ovisnikov,ov,ov,171,9484,171,False
90717,90717,ovisok,ov,ok,171,202,371,False
90718,90718,ovisoko,ov,ko,171,2939,3554,False
90720,90720,oviti,ov,ti,171,9493,520,False
90721,90721,ovjekovjecenje,ov,je,171,5612,886,False
90722,90722,ovjekovjeciti,ov,ti,171,9493,520,False
90724,90724,ovjencavati,ov,ti,171,9493,520,False
90725,90725,ovjera,ov,ra,171,1040,2786,False
90727,90727,ovjeravati,ov,ti,171,9493,520,False
90728,90728,ovjerenje,ov,je,171,5612,886,False
90731,90731,ovjerovitelj,ov,lj,171,691,448,False
90733,90733,ovjeroviti,ov,ti,171,9493,520,False
90734,90734,ovjerovljenje,ov,je,171,5612,886,False
90735,90735,ovjerovljenost,ov,st,171,3954,2762,False
90738,90738,ovjerovljivost,ov,st,171,3954,2762,False
90739,90739,ovjes,ov,es,171,408,210,False
90740,90740,ovjesiti,ov,ti,171,9493,520,False
90741,90741,ovjesov,ov,ov,171,9484,171,False
90742,90742,ovladati,ov,ti,171,9493,520,False
90746,90746,ovlascivanje,ov,je,171,5612,886,False
90747,90747,ovlascivati,ov,ti,171,9493,520,False
90752,90752,ovlastenikov,ov,ov,171,9484,171,False
90753,90753,ovlastenje,ov,je,171,5612,886,False
90757,90757,ovlazivac,ov,ac,171,2796,69,False
90758,90758,ovlazivacev,ov,ev,171,3875,147,False
90760,90760,ovnetina,ov,na,171,2449,2404,False
90767,90767,ovnujsko,ov,ko,171,2939,3554,False
90769,90769,ovogodisnji,ov,ji,171,387,42,False
90770,90770,ovoj,ov,oj,171,134,38,False
90772,90772,ovojesenji,ov,ji,171,387,42,False
90773,90773,ovojesenski,ov,ki,171,9213,515,False
90774,90774,ovojev,ov,ev,171,3875,147,False
90775,90775,ovojnica,ov,ca,171,3560,759,False
90776,90776,ovolik,ov,ik,171,1637,76,False
90781,90781,ovomjesecni,ov,ni,171,2711,490,False
90785,90785,ovosezonski,ov,ki,171,9213,515,False
90786,90786,ovostran,ov,an,171,7319,1279,False
90787,90787,ovostrano,ov,no,171,9119,674,False
90790,90790,ovovremeni,ov,ni,171,2711,490,False
90793,90793,ovozemaljsko,ov,ko,171,2939,3554,False
90794,90794,ovozimski,ov,ki,171,9213,515,False
90795,90795,ovratnik,ov,ik,171,1637,76,False
90797,90797,ovrha,ov,ha,171,133,1317,False
90798,90798,ovrhovoditelj,ov,lj,171,691,448,False
90800,90800,ovrhovoditeljica,ov,ca,171,3560,759,False
90801,90801,ovrhovoditeljicin,ov,in,171,11079,1119,False
90803,90803,ovrsenikov,ov,ov,171,9484,171,False
90805,90805,ovrsiteljev,ov,ev,171,3875,147,False
90807,90807,ovrsivati,ov,ti,171,9493,520,False
90809,90809,ovrsno,ov,no,171,9119,674,False
90810,90810,ovse,ov,se,171,101,1811,False
90812,90812,ovsenica,ov,ca,171,3560,759,False
90813,90813,ovud,ov,ud,171,74,207,False
90814,90814,ovuda,ov,da,171,931,757,False
90818,90818,ovzecki,ov,ki,171,9213,515,False
90819,90819,ovzetski,ov,ki,171,9213,515,False
90828,90828,oz,oz,oz,161,41,161,False
90863,90863,ozeci,oz,ci,161,725,876,False
90865,90865,ozef,oz,ef,161,33,48,False
90872,90872,ozeke,oz,ke,161,72,555,False
90876,90876,ozelot,oz,ot,161,134,435,False
90892,90892,ozim,oz,im,161,186,289,False
